scene,cluster,N_points,dx,dy,dz,x_mean,y_mean,z_mean,intensity_mean,intensity_std
0000051,11,5,0.6339226,0.3462143,0.36678714,-12.600551,-54.600853,-0.8385483,41.6,29.644562
0000051,12,27,2.4814615,4.434102,0.30752236,-5.645559,-13.040175,-0.20226021,5.3703704,7.796193
0000051,13,5,0.1450057,0.13700867,0.2396119,-7.2883406,-18.432854,-0.2712415,9.4,7.4699397
0000051,14,5,0.09797096,0.04384327,0.19827348,-6.435815,-14.755666,-0.14534517,8.8,3.7013512
0000052,0,147,13.028948,2.9795065,0.18602799,-0.06485102,12.79194,0.3237028,3.1564627,0.97714067
0000052,1,64347,21.449646,27.746628,0.637577,1.5001203,-0.083506435,0.267872,4.014888,6.1479745
0000052,2,26,4.410717,3.5188885,0.08593267,18.950178,20.282036,0.502012,9.615385,3.6008546
0000052,3,6,1.1212025,1.0270443,0.034933984,25.060068,17.909853,0.5939636,9.0,3.4058774
0000052,4,6,0.6241417,1.6797705,0.0093694925,45.67763,-0.5913221,0.9376838,9.333333,2.2509258
0000052,5,11,0.6055031,2.8350623,0.01253958,16.701103,-2.3403375,0.2563161,3.090909,0.53935987
0000052,6,6,0.11915398,0.1541481,0.1741971,13.694154,-6.9141884,0.23537666,16.333334,15.667376
0000052,7,6,0.11321354,0.13882732,0.18967384,13.250286,-10.049497,0.23001812,12.666667,7.8655367
0000052,8,5,0.07595825,0.098278046,0.23495485,10.328203,-8.886034,0.20438416,7.2,3.34664
0000052,9,483,23.75607,27.12914,1.2087102,11.14574,-30.476645,0.21749014,16.838509,7.431206
0000052,10,6,0.098534584,0.07902241,0.21076143,9.099498,-15.720933,0.103411876,8.0,4.816638
0000052,11,60,6.2031794,6.408431,0.28508708,-3.7148676,-14.857106,-0.16556357,5.2,6.280991
0000052,12,8,0.29568577,1.3148985,0.20249623,-7.6507235,-14.701295,-0.13434543,5.25,1.2817398
0000053,0,64592,23.31052,23.887436,0.79464126,1.5376747,-0.117537275,0.27209893,3.8771675,6.012197
0000053,1,9,0.25488663,1.815465,0.03669086,14.294006,-8.271319,0.29196942,2.3333333,0.70710677
0000053,2,48,2.3051472,5.3378506,0.15727994,10.49032,-10.453539,0.16523753,3.1666667,0.7809796
0000053,3,5,1.1595783,0.42015076,0.25015852,25.044151,-18.523897,0.6477204,15.6,3.2863352
0000053,4,264,12.658187,23.868385,0.7640599,14.824472,-23.633947,0.32022083,16.772728,7.759788
0000053,5,7,0.08882427,0.090008736,0.24498601,9.6463375,-9.934008,0.2834917,18.0,10.645813
0000053,6,5,0.10090685,0.07803154,0.17724085,7.2512307,-13.362932,0.13395765,14.4,11.193748
0000053,7,5,0.8211837,0.48071957,0.02293414,7.3862686,-15.680654,-0.011953632,3.2,0.4472136
0000053,8,6,0.99121284,0.7456894,0.0363661,5.8897777,-16.624786,-0.058279928,3.6666667,0.5163978
0000053,9,22,2.432376,5.404751,0.39253086,6.5739136,-42.299805,-0.046892837,22.09091,4.1508355
0000053,10,6,0.10196853,0.027555466,0.18571192,1.6512684,-15.486363,0.017244533,15.833333,8.183316
0000053,11,14,3.2573605,0.6470623,0.05960989,-1.4898518,-17.61617,-0.21302648,3.357143,0.49724516
0000053,12,5,0.10869682,0.052524567,0.19364555,-1.464617,-16.038555,-0.079207435,22.0,19.68502
0000053,13,5,0.104321,0.075307846,0.19961411,-3.9502926,-16.027945,-0.13653673,18.0,13.982131
0000053,14,10,1.0894842,1.0697613,0.20867127,-6.1232023,-16.215485,-0.24007285,6.1,5.15213
0000053,15,183,15.203596,2.9714222,0.26238334,0.98099,10.740023,0.25474665,3.4262295,1.1737844
0000053,16,118,10.389259,2.8279066,0.21451297,-1.0125628,12.65249,0.25904807,2.8050847,0.73098075
0000053,17,33,5.6402903,1.2180529,0.13493508,-3.3149867,15.408499,0.2689207,3.0,0.61237246
0000053,18,51,7.3200846,2.9601307,0.15115428,10.261365,22.462395,0.4934079,12.90196,5.356323
0000053,19,5,0.97788,0.45618057,0.01282692,5.477234,14.803055,0.36356264,2.6,0.5477226
0000053,20,7,1.1652641,0.8672466,0.022330582,10.871902,11.967635,0.3760846,2.142857,0.37796447
0000053,21,14,1.9338255,2.3093061,0.027421296,15.1437845,8.850046,0.42540458,2.5,0.7595545
0000053,22,6,0.621933,1.4023521,0.0064302683,17.932554,4.545176,0.45946565,2.1666667,0.7527726
0000053,23,5,0.31145096,1.1418972,0.005925119,38.484993,-7.329074,0.9094807,10.2,4.9699097
0000053,24,5,0.57016754,0.809556,0.0090402365,37.471855,-10.5135,0.8894495,12.4,4.159327
0000054,0,64228,23.736504,26.461563,0.7818376,1.6547768,-0.07029904,0.26087552,3.9231021,6.082781
0000054,1,491,3.264635,26.280838,0.7685657,17.969393,-15.562601,0.38458323,17.46436,9.893321
0000054,2,7,0.5970211,0.6705446,0.02301276,11.757894,-13.971366,-0.027574511,2.4285715,0.7867958
0000054,3,19,0.2721138,3.8239403,0.52966124,17.055716,-36.790077,0.16151786,15.210526,4.491708
0000054,4,11,1.9560604,1.4213715,0.51391184,13.7942505,-68.98467,-0.37818328,32.636364,7.4063854
0000054,5,6,1.5440972,0.28956795,0.022673786,1.2926954,-17.806215,-0.28673115,3.1666667,0.4082483
0000054,6,5,0.10038935,0.023487091,0.19462545,-0.060194988,-16.18301,-0.16774534,15.8,10.281051
0000054,7,34,6.2818394,2.5586815,0.23922999,-3.1742039,-16.519863,-0.33942348,4.7941175,5.4704685
0000054,8,11,1.0167322,1.473362,0.021281242,-7.2009263,-13.420492,-0.36507037,1.4545455,0.52223295
0000054,9,157,16.309198,6.045019,0.26233974,1.0269525,14.148246,0.27439493,3.044586,0.8795683
0000054,10,199,17.097694,5.4580336,0.23656093,2.025711,11.879702,0.24685095,3.2713568,1.0948611
0000054,11,18,1.4449124,2.1571178,0.017919242,-5.227062,14.08913,0.2143672,2.9444444,0.7253577
0000054,12,30,0.49496078,5.347075,0.22136825,33.997696,4.503939,0.7291564,9.233334,3.8923738
0000054,13,7,0.37140274,1.4156612,0.2143029,33.92807,-0.398949,0.7544397,10.714286,5.1869802
0000054,14,16,0.4588127,2.8665152,0.43035597,33.967667,-4.511992,0.66739535,9.4375,3.3460176
0000054,15,18,0.51953125,3.4298253,0.034762293,18.2947,-3.9796987,0.24905501,3.5,0.70710677
0000054,16,17,0.56046486,1.3534999,0.45070818,22.997648,-6.6343856,0.63000274,9.941176,5.5505695
0000054,17,6,1.4156036,0.60985184,0.39227766,30.113546,-8.837765,0.55181646,18.5,16.477257
0000054,18,6,0.092731476,0.67331505,0.0036475062,21.223259,-7.2647915,0.7110334,6.1666665,1.1690452
0000054,19,15,3.718422,0.19769287,0.17177391,25.229261,-8.742399,0.49954155,17.6,4.7779255
0000055,0,63619,18.950808,22.119038,0.76204455,1.554489,-0.12344001,0.26447487,4.088621,6.316854
0000055,1,116,13.451917,1.1566067,0.26371711,-0.7254194,16.129332,0.3285982,3.5,0.8392543
0000055,2,428,21.032455,16.491282,0.23219383,6.040227,5.0385585,0.2593227,5.3574767,1.807029
0000055,3,1070,34.654297,29.000248,0.6110913,10.664318,4.0667987,0.3918571,9.7,10.587896
0000055,4,172,15.282219,1.0401487,0.28761232,0.7468734,13.328581,0.2888854,3.372093,0.91186476
0000055,5,6,0.29867363,1.5242519,0.02633053,16.65168,-10.068881,0.15492398,3.0,0.6324555
0000055,6,11,1.7073288,2.5462341,0.17451864,31.20775,-20.473366,0.65513957,17.0,2.9325757
0000055,7,10,1.7078428,1.8958244,0.12545893,9.322012,-14.168182,-0.07459783,2.0,0.6666667
0000055,8,5,0.11270571,0.059638977,0.2047466,4.0890965,-16.062248,-0.09430374,18.0,7.6811457
0000055,9,29,5.4580064,1.6139545,0.24179423,3.3653738,-17.347792,-0.22801372,3.5517242,4.040741
0000055,10,45,5.198463,2.7699738,0.290814,-2.255089,-16.467287,-0.31801802,3.5777779,3.8523245
0000056,0,63253,17.568962,19.944393,0.6817164,1.5698271,-0.112661056,0.26988292,4.11522,6.3975196
0000056,1,29,2.2905922,3.9873724,0.09784424,11.62727,-11.837413,0.122571446,2.310345,0.8063785
0000056,2,239,17.17045,7.592491,0.54765,2.6846352,-12.77492,-0.081822656,3.200837,2.8641217
0000056,3,7,1.1930671,0.8185091,0.03567112,8.018713,-15.985171,-0.0059687453,3.142857,0.37796447
0000056,4,5,0.57689196,0.17827415,0.011373192,0.111695215,-18.678019,-0.22180513,2.6,0.5477226
0000056,5,15,1.8134003,0.7278938,0.23753129,-3.3862147,-17.772717,-0.26338208,4.6666665,3.6968455
0000056,6,6,0.29058838,0.15592194,0.007956244,-4.6975594,6.7433114,0.06291061,1.1666666,0.4082483
0000056,7,449,18.422668,19.58197,0.26612592,6.750763,3.6645024,0.2699351,5.7371936,1.8654453
0000056,8,351,24.2321,13.888091,0.40523803,6.2827024,7.901527,0.3311328,3.7891738,1.2379694
0000056,9,395,21.501713,14.90946,0.3286433,6.416837,5.873016,0.29739836,4.501266,1.3028175
0000056,10,8,1.5873332,0.7588215,0.030526109,-6.108401,17.55571,0.12610991,2.25,0.70710677
0000056,11,422,28.455612,9.437243,0.65684557,8.136554,9.967661,0.44483137,7.018957,7.584496
0000056,12,43,5.10464,2.5319853,0.11464119,3.9071043,15.323394,0.39422083,2.9534883,0.9246232
0000056,13,4,0.2999649,0.3711009,0.00464803,23.2174,4.269226,0.7516125,3.0,0.8164966
0000057,0,64742,22.517437,23.420773,1.0065049,1.6730232,-0.031243589,0.26665807,4.0137777,5.870455
0000057,1,55,2.2418604,7.2782702,0.3926311,12.190324,-10.23951,0.06986255,3.0,2.108185
0000057,2,5,0.06790638,0.12894917,0.266469,15.9611025,-8.671319,0.33816287,9.4,4.5055523
0000057,3,7,0.18165779,0.6425104,0.22945683,14.808162,-11.962825,0.16891272,5.142857,3.804759
0000057,4,6,0.36695957,0.20632935,0.24620967,7.642803,-17.77035,-0.14720301,4.5,4.086563
0000057,5,5,0.46823215,0.10084534,0.0056897104,2.7394288,-18.292532,-0.2943359,2.2,0.4472136
0000057,6,51,4.4671664,4.47781,0.03441438,-3.6571596,-13.940593,-0.2829383,2.4313726,0.85451514
0000057,7,5,0.07211685,0.09273434,0.18504703,-5.208974,-14.458456,-0.18753994,17.0,15.921683
0000057,8,6,0.09698868,0.17373562,0.17187746,-7.4233627,-12.031732,-0.1838668,4.3333335,2.4221203
0000057,9,7,0.29176664,0.18500423,0.0077492,-5.186545,6.939238,0.14574829,1.1428572,0.37796447
0000057,10,218,19.24625,1.665515,0.40996534,2.5683045,11.420949,0.4133442,4.0366974,1.2694685
0000057,11,244,18.444288,1.6564827,0.35713065,2.9748583,9.695948,0.36722857,4.72541,1.5929402
0000057,12,4,0.8161497,0.16322803,0.008553445,14.009218,8.680668,0.54913116,2.5,0.57735026
0000057,13,7,0.047460556,0.338435,0.2252984,18.519804,-0.024025878,0.444697,6.571429,4.8599434
0000057,14,6,0.4221382,0.72355044,0.24313506,19.716303,-1.6650844,0.42815617,10.333333,7.089899
0000057,15,5,0.08766556,0.14203048,0.25204605,20.275242,-3.594539,0.45412335,13.8,8.729261
0000057,16,5,0.22764015,0.11036253,0.24981514,19.808058,-5.106302,0.44388,10.4,6.1073728
0000057,17,6,0.6389847,0.8075695,0.2260342,17.46289,-8.284191,0.27128026,8.666667,7.3665915
0000058,0,64617,21.906403,22.144394,0.6823218,1.5609037,-0.062376373,0.25941253,3.8419147,6.0221004
0000058,1,20,1.0117993,1.4835758,0.2612934,-5.655923,-11.215605,-0.086533755,3.85,3.5729246
0000058,2,161,13.5772,5.824276,0.23862131,0.045005016,-12.508574,-0.10283339,3.4658384,2.7591462
0000058,3,7,0.12698746,0.21601391,0.2818761,-7.4807587,-13.517293,-0.055448465,6.285714,4.4614754
0000058,4,8,0.41172504,0.1571207,0.0092659,-5.6283875,7.2323976,0.15811212,1.0,0.0
0000058,5,132,11.566111,5.0439596,0.14501049,-1.0973321,12.733323,0.30466264,3.3863637,1.1232976
0000058,6,178,14.243806,4.439104,0.20359184,0.6388223,11.216396,0.27575588,4.1629214,2.0505962
0000058,7,247,16.923836,3.4516268,0.35505998,2.9050074,9.814028,0.2673819,5.7611337,6.9442925
0000058,8,5,0.07243824,0.083369255,0.1910376,13.572929,7.760489,0.443484,13.8,8.105554
0000058,9,6,0.08822632,0.089333534,0.2668754,14.220848,3.8465636,0.4315977,16.166666,8.795833
0000058,10,5,0.46608925,0.76489115,0.008888409,17.529018,-4.482728,0.2325696,3.2,0.4472136
0000058,11,5,0.44966698,0.57180405,0.18944225,19.543379,-22.140705,-0.12416706,3.6,1.3416408
0000058,12,5,0.10464001,0.0657177,0.19256881,5.6512804,-15.900377,0.02966099,12.2,9.628084
0000058,13,6,0.10034466,0.12655449,0.18844122,2.3297157,-16.103615,-0.0012757791,15.666667,9.542886
0000058,14,5,0.08118367,0.068579674,0.23538733,2.381907,-13.06499,0.016094629,9.8,4.9699097
0000058,15,92,7.63577,6.2629433,0.28378832,-1.7626715,-14.619623,-0.1262031,3.7608695,3.1180775
0000058,16,6,1.0424464,0.063949585,0.38438755,-2.524907,-56.036846,-0.17156212,16.833334,4.792355
0000058,17,20,2.3712826,1.4543724,0.5664995,-9.264375,-41.784966,-0.1817125,13.65,6.0373836
0000058,18,6,0.10014248,0.059114456,0.18907405,-4.3390136,-15.047954,-0.032505628,13.666667,9.395034
0000058,19,6,0.08886337,0.058714867,0.2262359,-3.539286,-11.643234,0.026277611,8.166667,3.9707263
0000058,20,20,1.809876,2.9881277,0.018558443,-5.8942733,-14.237882,-0.15605924,3.0,0.64888567
0000058,21,6,0.7127199,0.7092285,0.30017474,-14.951581,-35.51354,-0.6083553,9.0,3.0331502
0000059,0,63723,15.615622,21.399311,0.728464,1.4199237,-0.16117236,0.27365944,4.1428056,6.6982055
0000059,1,667,17.869967,25.762938,0.7539586,4.9224772,-1.4911422,0.20079798,5.47976,5.2333646
0000059,2,442,19.521984,20.676876,0.62320346,6.439002,5.939552,0.29774395,5.8914027,9.83501
0000059,3,216,17.742645,8.354185,0.39168817,3.4606261,12.492381,0.25178266,3.351852,3.7511296
0000059,4,8,0.09846032,0.07395744,0.21491592,-0.8346618,11.013016,0.24470523,24.75,12.115516
0000059,5,116,4.5665455,11.501669,0.2228437,14.573681,0.94740576,0.48944768,2.6293104,2.1367598
0000059,6,7,0.27114868,0.5387721,0.13204563,20.314253,-5.4290557,0.64953536,12.142858,10.542431
0000059,7,5,0.24466133,0.8071389,0.0064722896,16.6041,-6.4524736,0.47138184,2.2,0.4472136
0000059,8,5,0.13087654,0.95063305,0.00986293,16.97884,-8.612888,0.4527859,3.0,0.0
0000059,9,5,0.07341862,0.11466026,0.21350816,14.826477,-9.213404,0.52313036,10.8,6.9785385
0000059,10,7,0.10098648,0.107825756,0.21284765,9.612825,-7.6296625,0.35809925,11.428572,7.3452287
0000059,11,6,0.12226772,0.047772408,0.19493136,10.946967,-11.386294,0.37336397,12.666667,11.378342
0000059,12,9,0.08667183,0.11789322,0.2647278,6.308959,-9.256187,0.2796927,9.666667,6.0827627
0000059,13,5,0.8661126,0.5071602,0.010685004,-0.18984537,-18.182867,-0.038578108,3.2,0.4472136
0000059,14,5,0.09988296,0.05543804,0.20421815,-1.7524376,-15.777057,0.072745696,17.0,8.689074
0000059,15,11,2.5010486,1.1406898,0.04738009,-9.15424,-42.94244,-0.102271885,14.545455,6.4243855
0000059,16,6,0.09509945,0.064011574,0.23671478,-2.1713247,-12.790301,0.079774685,8.833333,6.8532233
0000059,17,9,1.4248495,0.6250763,0.28800574,-10.953487,-40.369156,-0.33271614,13.444445,7.0375977
0000059,18,7,1.2391322,0.8604393,0.01016257,-3.087611,-17.210758,-0.08355818,2.857143,0.69006556
0000059,19,9,0.37279606,0.3109007,0.23011395,-5.212762,-16.077217,-0.042123772,7.3333335,5.612486
0000060,0,63713,15.596033,19.00624,0.6439193,1.5140754,-0.16834778,0.27305028,3.9685152,6.680675
0000060,1,176,14.769718,3.2520037,0.43523955,0.6504065,12.082139,0.1384392,4.5511365,9.206687
0000060,2,702,18.286644,23.426785,0.56387806,5.056772,-1.2281955,0.13763657,4.7749286,5.681318
0000060,3,481,19.795807,26.335815,0.52757114,8.15463,3.0259037,0.22112857,4.037422,3.9028106
0000060,4,99,11.505007,3.6731691,0.20523684,-1.1247268,14.311536,0.12494118,2.5757575,1.1613759
0000060,5,7,0.17387383,0.23135948,0.1798369,-0.10272033,13.900178,0.24232271,4.428571,3.3094382
0000060,6,4,0.6391578,0.268507,0.0044884235,6.0647926,15.970156,0.2415918,3.0,0.0
0000060,7,7,0.81138706,0.62577724,0.018280894,10.511905,12.889054,0.24959646,1.7142857,0.75592893
0000060,8,5,0.2082882,0.21423578,0.22455713,16.492855,7.550336,0.41740346,4.2,2.1679482
0000060,9,5,0.29661942,0.19834995,0.23727846,17.955212,-7.065139,0.4219614,7.6,5.98331
0000060,10,7,0.25307083,0.7563486,0.23520592,15.931479,-9.158571,0.4260604,8.571428,5.5634866
0000060,11,6,0.100097656,0.09724712,0.24259046,11.568616,-7.784994,0.37385437,8.0,5.8651514
0000060,12,5,0.10324383,0.1342001,0.22298095,12.8346615,-10.627563,0.3731678,10.0,7.9686885
0000060,13,8,0.117414474,0.1276083,0.21331495,8.669381,-8.587325,0.27487415,9.625,5.998512
0000060,14,7,0.1484251,0.15115929,0.2668141,9.610742,-11.751428,0.26061553,14.428572,10.406042
0000060,15,11,1.3587241,1.2764225,0.056961622,6.444606,-16.516361,0.008555735,3.4545455,0.6875517
0000060,16,12,1.4918218,0.3794365,0.03589412,4.1438785,-17.711447,-0.061626982,3.8333333,0.8348471
0000060,17,6,0.8459592,0.9798317,0.040840827,5.681336,-20.963083,-0.033617187,2.6666667,1.5055453
0000060,18,86,7.8852077,5.997444,0.0543006,-3.5031874,-13.743707,-0.107423335,3.139535,0.8283618
0000060,19,8,0.18425202,0.10416889,0.26503998,-1.332024,-14.321782,0.038129535,14.375,10.609127
0000060,20,10,1.334234,0.9267731,0.012024194,-3.5329661,-17.480124,-0.12818119,2.9,0.31622776
0000060,21,7,0.30425882,0.21799326,0.007224589,-5.3638206,7.9435763,0.009081109,1.2857143,0.48795003
0000060,22,7,0.280406,0.17792082,0.007626894,-4.5100107,6.960194,0.016158143,1.0,0.0
0000060,23,5,0.18689156,0.23275566,0.002299008,-6.622841,9.180334,-0.013880044,1.0,0.0
0000060,24,6,0.1038537,0.04834175,0.17280224,-4.115809,12.447808,0.1690707,15.666667,3.7771242
0000060,25,13,1.9949744,1.3077698,0.11771833,-4.4737706,16.803175,0.10261189,5.076923,5.6193347
0000061,0,33,1.4447117,1.8356051,0.007679466,-4.970126,-8.481565,-0.036802713,2.6060605,1.1973772
0000061,1,64123,21.571486,20.153675,0.71224225,1.6791084,-0.10634235,0.26016545,3.948895,6.629352
0000061,2,39,1.5131502,1.643806,0.008185892,-4.000002,-7.5609255,-0.019911872,3.2820513,1.6050695
0000061,3,19,0.8947129,1.3652678,0.0027677268,-6.0794277,-10.041697,-0.06206525,2.2105262,0.7873265
0000061,4,167,13.101963,4.0505924,0.33782238,0.9238701,-12.63298,-0.0067474535,4.838323,4.995561
0000061,5,7,0.26203203,0.18322325,0.0046087336,-4.307265,7.005118,0.019593062,1.0,0.0
0000061,6,229,18.887564,3.4088326,0.38946918,3.5664203,10.868996,0.11331538,5.445415,6.8928413
0000061,7,94,8.660204,4.0448503,0.18114215,-1.3705988,13.715588,0.099821016,2.787234,1.014649
0000061,8,49,5.669215,2.588068,0.09274893,-2.8724284,15.795935,0.11467374,2.9591837,0.7059032
0000061,9,174,15.536861,5.1416864,0.40301913,1.5706177,12.556215,0.1092552,4.143678,4.781593
0000061,10,5,0.8742717,0.21591377,0.014090866,1.4657347,17.803646,0.17806241,2.8,1.0954452
0000061,11,8,1.3675821,0.47129345,0.010916069,4.632823,16.22556,0.16000503,2.5,0.75592893
0000061,12,15,3.6569452,0.3640499,0.05875942,13.937754,28.544771,0.39274195,7.9333334,2.4630604
0000061,13,6,0.561676,0.5684495,0.20221145,16.990667,2.6945868,0.2029422,7.1666665,6.400521
0000061,14,7,0.36371803,1.3563285,0.21494287,19.115034,-0.050899215,0.17290798,8.0,7.9162283
0000061,15,6,0.024965286,0.13238323,0.2032465,18.180702,-1.2548028,0.24907036,13.333333,13.094528
0000061,16,11,0.29616928,2.0834584,0.3799309,58.953934,-7.191902,0.9514645,47.090908,31.376598
0000061,17,7,0.064982414,0.093800545,0.24579814,11.688082,-8.573064,0.19053721,5.428571,3.1547394
0000061,18,5,0.09902668,0.1220417,0.19887473,13.1209,-11.491486,0.16036493,12.8,15.139353
0000061,19,208,15.744154,2.852851,0.34260345,3.845,-10.959172,0.0028415264,3.9759614,2.1967034
0000061,20,8,0.6588583,0.41376877,0.21309893,11.244103,-13.998823,0.07181184,9.375,6.5669627
0000061,21,7,0.09640598,0.16398239,0.24836966,6.1937203,-12.734551,0.16563858,5.285714,4.820591
0000061,22,138,12.279602,3.652957,0.42163712,-0.15289132,-15.153076,-0.021649737,4.847826,4.439212
0000061,23,37,6.3263597,1.6368294,0.10144872,-0.33625478,-18.58559,-0.053910647,3.3783784,0.72077703
0000061,24,9,2.339373,0.70163345,0.045871314,-3.7666593,-20.7023,-0.05773,3.5555556,1.1303884
0000061,25,5,1.0834391,0.56866264,0.017053634,-4.587037,-17.22557,-0.1257061,3.2,0.83666
0000062,0,62575,14.451875,17.88034,0.5689754,1.474694,-0.09871488,0.27332053,3.9551098,6.4413867
0000062,1,251,14.441385,3.5709858,0.4957366,1.1317707,-10.284561,0.06130471,4.430279,2.1255867
0000062,2,222,16.51434,4.025778,0.5730315,0.99494714,-12.390955,0.050199784,3.5405405,1.5589983
0000062,3,243,12.683123,2.7868738,0.24166045,1.1788988,-8.723254,0.059961822,4.7942386,1.265747
0000062,4,7,1.1801195,0.70445156,0.017988801,13.292054,-13.479331,0.33580533,5.571429,5.6230817
0000062,5,5,0.76443005,0.560935,0.011134535,11.69622,-10.637888,0.2750196,2.2,0.4472136
0000062,6,35,3.0922537,3.2577066,0.33716196,9.387856,-12.741174,0.24870865,4.3714285,4.715966
0000062,7,5,0.09133673,0.14545155,0.18938312,7.1125717,-13.418383,0.27021655,13.0,6.9641943
0000062,8,16,2.0108776,1.0233746,0.049258478,6.0897355,-15.335194,0.13283257,2.5,0.73029673
0000062,9,6,0.10202551,0.07091522,0.18532902,4.0996695,-14.196355,0.23464704,14.833333,16.436747
0000062,10,5,0.61683035,0.46853256,0.021935768,4.067974,-16.299038,0.081657395,2.4,0.5477226
0000062,11,8,1.3945007,0.53868675,0.031996984,2.32449,-16.618477,0.045559704,2.25,0.46291006
0000062,12,5,0.104020536,0.053844452,0.19305761,0.7399514,-15.232695,0.13480401,18.4,10.1143465
0000062,13,6,0.12687683,0.044861794,0.22556816,-0.3796977,-12.520828,0.12997541,10.833333,8.280499
0000062,14,8,1.4237434,0.58255386,0.04028927,0.54939586,-17.049454,0.0006159488,2.375,0.51754916
0000062,15,7,0.19556135,0.072818756,0.20488791,-0.9991695,-15.842736,0.09000249,12.0,7.6811457
0000062,16,16,2.2955894,0.75660324,0.04848916,-2.133782,-17.06765,-0.058730464,2.1875,0.5439056
0000062,17,30,2.9013145,2.280243,0.25631684,-5.0690155,-15.578262,-0.077836275,3.7666667,4.673353
0000062,18,9,0.3246956,0.74113655,0.3133576,-7.422481,-13.638634,-0.074285425,4.2222223,3.5629263
0000062,19,12,0.07999754,0.24016762,0.24213171,-5.187447,7.786529,0.02163536,4.75,4.114829
0000062,20,461,15.789263,17.937656,0.63167816,6.1312385,4.751733,0.19732454,5.7396965,4.9481583
0000062,21,444,17.130592,21.672203,0.6390503,7.4410253,4.8951955,0.23095493,4.574324,2.5964673
0000062,22,400,18.892273,24.212238,0.6681793,9.140994,6.082555,0.28092995,3.4475,3.6166205
0000062,23,5,0.1331327,0.101659775,0.24840686,-3.4211228,18.500944,0.12421783,12.6,11.349009
0000062,24,83,12.058771,10.351873,0.27446043,7.8008385,26.00461,0.41883954,6.240964,2.6986463
0000062,25,13,2.9331179,1.7582512,0.08171643,3.3932214,17.135847,0.1889194,2.6153846,0.6504436
0000062,26,212,12.188353,24.822803,0.37959754,13.175289,5.7815304,0.39826682,3.0896227,3.196041
0000062,27,5,0.9673929,0.9303169,0.01995042,11.285016,14.831215,0.4318154,3.0,0.0
0000062,28,6,0.089372635,0.062005043,0.17711025,10.198307,10.1875,0.4713031,13.833333,9.08662
0000062,29,7,0.63861275,0.41183543,0.1218313,19.601667,3.2712882,0.59508175,9.0,5.228129
0000063,0,63774,16.507092,21.55817,0.60385245,1.6021134,-0.1475475,0.2624098,4.029009,6.3634186
0000063,1,14,0.16020107,0.250134,0.305452,-5.2391205,7.834063,0.033408396,3.5714285,3.0562491
0000063,2,5,0.14372492,0.12850857,0.26984042,-5.729029,12.338823,-0.02403959,2.6,1.5165751
0000063,3,662,19.05162,25.35177,0.39679655,6.0281634,-0.36700323,0.15232806,4.1268883,3.2568655
0000063,4,6,0.16209912,0.1366539,0.28256413,-3.6627934,13.957078,-0.002254655,7.3333335,4.3665395
0000063,5,34,4.5649033,2.628315,0.27774334,-3.2882166,14.993471,-0.08089877,3.4411764,3.7674136
0000063,6,9,0.15026069,0.048900604,0.24038723,-1.6844869,11.594938,0.08536417,20.11111,11.97335
0000063,7,28,5.8193545,1.0534172,0.3153738,2.5677588,16.572641,0.0058267275,2.75,2.1015868
0000063,8,6,0.101617336,0.059783936,0.19617628,2.7009494,15.178268,0.13684206,12.0,5.585696
0000063,9,5,0.8343868,0.1543169,0.011434309,7.3593154,15.524569,0.08241231,2.0,0.0
0000063,10,475,6.030136,34.673332,0.46854332,19.777813,5.705846,0.57061636,19.397894,9.021517
0000063,11,20,3.7604733,3.8146305,0.10990238,10.073729,13.25175,0.15975018,2.2,0.41039133
0000063,12,402,22.046614,24.345894,0.52373654,8.048316,-6.9658766,0.22892334,3.017413,1.4921893
0000063,13,5,0.11817074,0.13565445,0.1982297,12.676387,-8.903704,0.37938914,14.4,12.033287
0000063,14,6,0.105602264,0.12767982,0.22884376,9.285656,-9.314765,0.30631214,10.333333,7.284687
0000063,15,7,0.4224434,0.9151974,0.25480962,13.301123,-14.16282,0.40901336,11.857142,7.904188
0000063,16,7,0.23686028,0.13306713,0.22502106,10.342646,-14.58838,0.40954143,12.285714,12.009916
0000063,17,11,1.7928133,0.4727478,0.029348448,8.091007,-16.37517,0.26002347,1.9090909,1.0444659
0000063,18,6,0.7523122,0.21538925,0.011659205,5.9792914,-16.677828,0.22801082,2.3333333,0.8164966
0000063,19,78,10.859497,4.04854,0.20961379,-0.70712507,-15.861807,0.121068515,2.6538463,1.5611095
0000063,20,6,0.59835184,0.7903347,0.12986216,-2.2327948,-19.251484,0.16368373,13.666667,14.624181
0000064,0,63338,15.641066,24.043827,0.74548924,1.5354595,-0.15495269,0.27431437,3.9525561,6.597271
0000064,1,5,0.19023466,0.18152189,0.0021928959,-4.7279725,6.5317206,0.05482171,1.0,0.0
0000064,2,447,19.801296,21.501057,0.33957908,6.350145,5.2930913,0.32632127,4.425056,4.113098
0000064,3,475,16.774096,22.037426,0.3071089,5.91597,3.5995378,0.28484294,4.936842,1.481322
0000064,4,321,19.99468,14.983534,0.3800146,6.571981,8.823738,0.3705969,3.4205608,1.5534481
0000064,5,5,0.1552484,0.011389732,0.08310938,-1.3427255,12.223801,0.26618326,18.8,16.208023
0000064,6,13,2.3080742,0.58330727,0.042039126,0.60146266,16.456306,0.2995626,5.3076925,4.5713716
0000064,7,449,14.0118,31.374298,0.3011761,13.529725,-0.19869561,0.5203527,11.8396435,12.331041
